,fdc_id,data_type,description,food_category_id,protein_value,fat_value,carbohydrate_value
261,168081,sr_legacy_food,"Restaurant, Chinese, sweet and sour chicken",,4.0,9.0,4.0
262,168082,sr_legacy_food,"Restaurant, Chinese, sweet and sour pork",,4.0,9.0,4.0
263,168083,sr_legacy_food,"Restaurant, Chinese, chicken chow mein",,4.0,9.0,4.0
264,168088,sr_legacy_food,"Syrups, grenadine",,4.0,9.0,4.0
265,168090,sr_legacy_food,"Babyfood, banana juice with low fat yogurt",,4.27,8.79,3.87
266,168091,sr_legacy_food,"Babyfood, mixed fruit juice with low fat yogurt",,4.27,8.79,3.87
267,168101,sr_legacy_food,"Bologna, beef, low fat",,4.27,9.02,3.87
268,168109,sr_legacy_food,"Salad Dressing, coleslaw, reduced fat",,2.44,8.84,3.8
269,168111,sr_legacy_food,"Pork, cured, ham, boneless, low sodium, extra lean (approximately 5% fat), roasted",,4.27,9.02,3.87
270,168112,sr_legacy_food,"Salad dressing, mayonnaise and mayonnaise-type, low calorie",,4.36,8.84,3.8
271,168113,sr_legacy_food,"Frozen novelties, juice type, orange",,4.0,9.0,4.0
272,168117,sr_legacy_food,"Cranberry juice, unsweetened",,3.36,8.37,3.6
273,168122,sr_legacy_food,"Beverages, coffee, instant, with whitener, reduced calorie",,4.0,9.0,4.0
274,168125,sr_legacy_food,"Babyfood, dinner, macaroni, beef and tomato sauce, toddler",,4.1,8.9,4.1
275,168132,sr_legacy_food,"Frozen novelties, ice type, pop, with low calorie sweetener",,4.0,9.0,4.0
276,168133,sr_legacy_food,"Babyfood, dessert, peach yogurt",,4.1,8.9,4.1
277,168142,sr_legacy_food,"Sweeteners, tabletop, fructose, liquid",,0.0,0.0,3.66
278,168143,sr_legacy_food,"Puddings, chocolate flavor, low calorie, instant, dry mix",,4.0,9.0,4.0
279,168146,sr_legacy_food,"Puddings, all flavors except chocolate, low calorie, instant, dry mix",,4.0,9.0,4.0
280,168150,sr_legacy_food,"Java-plum, (jambolan), raw",,3.36,8.37,3.6
281,168151,sr_legacy_food,"Jujube, raw",,3.36,8.37,3.6
282,168152,sr_legacy_food,"Jujube, Chinese, fresh, dried",,3.36,8.37,3.6
283,168153,sr_legacy_food,"Kiwifruit, green, raw",,3.36,8.37,3.6
284,168154,sr_legacy_food,"Kumquats, raw",,3.36,8.37,3.6
285,168155,sr_legacy_food,"Limes, raw",,3.36,8.37,2.48
286,168156,sr_legacy_food,"Lime juice, raw",,3.36,8.37,2.7
287,168157,sr_legacy_food,"Lime juice, canned or bottled, unsweetened",,3.36,8.37,2.7
288,168158,sr_legacy_food,"Blueberries, dried, sweetened",,3.36,8.37,3.6
289,168159,sr_legacy_food,"Prunes, canned, heavy syrup pack, solids and liquids",,3.36,8.37,3.75
290,168160,sr_legacy_food,"Prunes, dehydrated (low-moisture), uncooked",,3.36,8.37,3.6
291,168161,sr_legacy_food,"Prunes, dehydrated (low-moisture), stewed",,3.36,8.37,3.6
292,168162,sr_legacy_food,"Plums, dried (prunes), uncooked",,3.36,8.37,3.6
293,168163,sr_legacy_food,"Quinces, raw",,3.36,8.37,3.6
294,168164,sr_legacy_food,"Raisins, golden, seedless",,3.36,8.37,3.6
295,168165,sr_legacy_food,"Raisins, dark, seedless (Includes foods for USDA's Food Distribution Program)",,3.36,8.37,3.6
296,168166,sr_legacy_food,"Raisins, seeded",,3.36,8.37,3.6
297,168167,sr_legacy_food,"Rambutan, canned, syrup pack",,3.36,8.37,3.75
298,168168,sr_legacy_food,"Rhubarb, frozen, uncooked",,3.36,8.37,3.6
299,168169,sr_legacy_food,"Rhubarb, frozen, cooked, with sugar",,3.36,8.37,3.78
300,168170,sr_legacy_food,"Roselle, raw",,3.36,8.37,3.6
301,168171,sr_legacy_food,"Rose-apples, raw",,3.36,8.37,3.6
302,168172,sr_legacy_food,"Strawberries, canned, heavy syrup pack, solids and liquids",,3.36,8.37,3.75
303,168173,sr_legacy_food,"Strawberries, frozen, unsweetened (Includes foods for USDA's Food Distribution Program)",,3.36,8.37,3.6
304,168174,sr_legacy_food,"Strawberries, frozen, sweetened, sliced",,3.36,8.37,3.6
305,168175,sr_legacy_food,"Sugar-apples, (sweetsop), raw",,3.36,8.37,3.6
306,168176,sr_legacy_food,"Feijoa, raw",,3.36,8.37,3.6
307,168177,sr_legacy_food,"Pears, asian, raw",,3.36,8.37,3.6
308,168178,sr_legacy_food,"Fruit cocktail, canned, heavy syrup, drained",,3.36,8.37,3.6
309,168179,sr_legacy_food,"Blueberries, canned, light syrup, drained",,3.36,8.37,3.6
310,168180,sr_legacy_food,"Blueberries, wild, canned, heavy syrup, drained",,3.36,8.37,3.6
311,168181,sr_legacy_food,"Peaches, canned, heavy syrup, drained",,3.36,8.37,3.75
312,168182,sr_legacy_food,"Pears, canned, heavy syrup, drained",,3.36,8.37,3.75
313,168183,sr_legacy_food,"Plums, canned, heavy syrup, drained",,3.36,8.37,3.75
314,168184,sr_legacy_food,"Tangerines, (mandarin oranges), canned, juice pack, drained",,3.36,8.37,3.7
315,168185,sr_legacy_food,"Peach nectar, canned, with added ascorbic acid",,3.36,8.37,3.79
316,168186,sr_legacy_food,"Pear nectar, canned, with added ascorbic acid",,3.36,8.37,3.75
317,168187,sr_legacy_food,"Pineapple juice, canned or bottled, unsweetened, with added ascorbic acid",,3.36,8.37,3.92
318,168188,sr_legacy_food,"Apple juice, frozen concentrate, unsweetened, undiluted, with added ascorbic acid",,3.36,8.37,3.92
319,168189,sr_legacy_food,"Grapefruit juice, white, bottled, unsweetened, OCEAN SPRAY",,3.36,8.37,3.92
320,168190,sr_legacy_food,"Jackfruit, canned, syrup pack",,3.36,8.37,3.75
321,168191,sr_legacy_food,"Dates, medjool",,3.36,8.37,3.6
322,168192,sr_legacy_food,"Durian, raw or frozen",,3.36,8.37,3.6
323,168193,sr_legacy_food,"Pineapple, raw, traditional varieties",,3.36,8.37,3.6
324,168194,sr_legacy_food,"Pineapple, raw, extra sweet variety",,3.36,8.37,3.6
325,168195,sr_legacy_food,"Clementines, raw",,3.36,8.37,3.6
326,168196,sr_legacy_food,"Guanabana nectar, canned",,3.36,8.37,3.8
327,168197,sr_legacy_food,"Juice, apple and grape blend, with added ascorbic acid",,3.36,8.37,3.92
328,168198,sr_legacy_food,"Juice, apple, grape and pear blend, with added ascorbic acid and calcium",,3.36,8.37,3.92
329,168199,sr_legacy_food,"Plantains, green, fried",,4.0,9.0,4.0
330,168200,sr_legacy_food,"Plantains, yellow, fried, Latino restaurant",,4.0,9.0,4.0
331,168205,sr_legacy_food,"Pineapple juice, canned, not from concentrate, unsweetened, with added vitamins A, C and E",,3.36,8.37,3.92
332,168208,sr_legacy_food,"Fruit juice smoothie, ODWALLA, ORIGINAL SUPERFOOD",,3.36,8.37,3.92
333,168209,sr_legacy_food,"Raspberries, frozen, red, unsweetened",,3.36,8.37,3.6
334,168211,sr_legacy_food,"Kiwifruit, ZESPRI SunGold, raw",,3.36,8.37,3.6
335,168212,sr_legacy_food,"Cranberry juice blend, 100% juice, bottled, with added vitamin C and calcium",,3.36,8.37,3.92
336,168213,sr_legacy_food,"Fruit juice smoothie, ODWALLA, strawberry banana",,3.36,8.37,3.92
337,168214,sr_legacy_food,"Fruit juice smoothie, NAKED JUICE, strawberry banana",,3.36,8.37,3.92
338,168215,sr_legacy_food,"Plantains, green, raw",,2.78,8.37,4.03
339,168216,sr_legacy_food,"Plantains, green, boiled",,2.78,8.37,4.03
340,168217,sr_legacy_food,Raspberry juice concentrate,,3.36,8.37,3.75
341,168219,sr_legacy_food,"Pork, fresh, carcass, separable lean and fat, raw",,4.27,9.02,3.87
342,168220,sr_legacy_food,"Pork, fresh, composite of trimmed retail cuts (leg, loin, shoulder), separable lean only, raw",,4.27,9.02,3.87
343,168221,sr_legacy_food,"Pork, fresh, separable fat, cooked",,4.27,9.02,3.87
344,168222,sr_legacy_food,"Pork, fresh, leg (ham), whole, separable lean and fat, raw",,4.27,9.02,3.87
345,168223,sr_legacy_food,"Pork, fresh, leg (ham), whole, separable lean and fat, cooked, roasted",,4.27,9.02,3.87
346,168224,sr_legacy_food,"Pork, fresh, leg (ham), whole, separable lean only, raw",,4.27,9.02,3.87
347,168225,sr_legacy_food,"Pork, fresh, leg (ham), whole, separable lean only, cooked, roasted",,4.27,9.02,3.87
348,168226,sr_legacy_food,"Pork, fresh, leg (ham), shank half, separable lean and fat, raw",,4.27,9.02,3.87
349,168227,sr_legacy_food,"Pork, fresh, leg (ham), shank half, separable lean and fat, cooked, roasted",,4.27,9.02,3.87
350,168228,sr_legacy_food,"Pork, fresh, leg (ham), shank half, separable lean only, raw",,4.27,9.02,3.87
351,168229,sr_legacy_food,"Pork, fresh, leg (ham), shank half, separable lean only, cooked, roasted",,4.27,9.02,3.87
352,168230,sr_legacy_food,"Pork, fresh, loin, whole, separable lean only, raw",,4.27,9.02,3.87
353,168231,sr_legacy_food,"Pork, fresh, loin, whole, separable lean only, cooked, braised",,4.27,9.02,3.87
354,168232,sr_legacy_food,"Pork, fresh, loin, whole, separable lean only, cooked, broiled",,4.27,9.02,3.87
355,168233,sr_legacy_food,"Pork, fresh, loin, whole, separable lean only, cooked, roasted",,4.27,9.02,3.87
356,168234,sr_legacy_food,"Pork, fresh, loin, blade (chops or roasts), bone-in, separable lean only, raw",,4.27,9.02,3.87
357,168235,sr_legacy_food,"Pork, fresh, loin, blade (chops), bone-in, separable lean only, cooked, braised",,4.27,9.02,3.87
358,168236,sr_legacy_food,"Pork, fresh, loin, blade (chops), bone-in, separable lean only, cooked, broiled",,4.27,9.02,3.87
359,168237,sr_legacy_food,"Pork, fresh, loin, blade (roasts), bone-in, separable lean only, cooked, roasted",,4.27,9.02,3.87
360,168238,sr_legacy_food,"Pork, fresh, loin, center loin (chops), bone-in, separable lean and fat, raw",,4.27,9.02,3.87
361,168239,sr_legacy_food,"Pork, fresh, loin, center loin (chops), bone-in, separable lean only, cooked, braised",,4.27,9.02,3.87
362,168240,sr_legacy_food,"Pork, fresh, loin, center loin (chops), bone-in, separable lean only, cooked, broiled",,4.27,9.02,3.87
363,168241,sr_legacy_food,"Pork, fresh, loin, center loin (roasts), bone-in, separable lean only, cooked, roasted",,4.27,9.02,3.87
364,168242,sr_legacy_food,"Pork, fresh, loin, center rib (chops or roasts), bone-in, separable lean and fat, raw",,4.27,9.02,3.87
365,168243,sr_legacy_food,"Pork, fresh, loin, center rib (chops), bone-in, separable lean only, cooked, braised",,4.27,9.02,3.87
366,168244,sr_legacy_food,"Pork, fresh, loin, center rib (chops), bone-in, separable lean only, cooked, broiled",,4.27,9.02,3.87
367,168245,sr_legacy_food,"Pork, fresh, loin, center rib (roasts), bone-in, separable lean only, cooked, roasted",,4.27,9.02,3.87
368,168246,sr_legacy_food,"Pork, fresh, loin, sirloin (chops or roasts), bone-in, separable lean and fat, raw",,4.27,9.02,3.87
369,168247,sr_legacy_food,"Pork, fresh, loin, sirloin (chops), bone-in, separable lean only, cooked, broiled",,4.27,9.02,3.87
370,168248,sr_legacy_food,"Pork, fresh, loin, sirloin (roasts), bone-in, separable lean only, cooked, roasted",,4.27,9.02,3.87
371,168249,sr_legacy_food,"Pork, fresh, loin, tenderloin, separable lean only, raw",,4.27,9.02,3.87
372,168250,sr_legacy_food,"Pork, fresh, loin, tenderloin, separable lean only, cooked, roasted",,4.27,9.02,3.87
373,168251,sr_legacy_food,"Pork, fresh, loin, top loin (chops), boneless, separable lean only, raw",,4.27,9.02,3.87
374,168252,sr_legacy_food,"Pork, fresh, loin, top loin (chops), boneless, separable lean only, cooked, braised",,4.27,9.02,3.87
375,168253,sr_legacy_food,"Pork, fresh, loin, top loin (chops), boneless, separable lean only, cooked, broiled",,4.27,9.02,3.87
376,168254,sr_legacy_food,"Pork, fresh, loin, top loin (roasts), boneless, separable lean only, cooked, roasted",,4.27,9.02,3.87
377,168255,sr_legacy_food,"Pork, fresh, shoulder, arm picnic, separable lean and fat, raw",,4.27,9.02,3.87
378,168256,sr_legacy_food,"Pork, fresh, shoulder, arm picnic, separable lean and fat, cooked, braised",,4.27,9.02,3.87
379,168257,sr_legacy_food,"Pork, fresh, shoulder, arm picnic, separable lean and fat, cooked, roasted",,4.27,9.02,3.87
380,168258,sr_legacy_food,"Pork, fresh, shoulder, arm picnic, separable lean only, raw",,4.27,9.02,3.87
381,168259,sr_legacy_food,"Pork, fresh, shoulder, blade, boston (roasts), separable lean and fat, cooked, roasted",,4.27,9.02,3.87
382,168260,sr_legacy_food,"Pork, fresh, shoulder, (Boston butt), blade (steaks), separable lean only, raw",,4.27,9.02,3.87
383,168261,sr_legacy_food,"Pork, fresh, shoulder, (Boston butt), blade (steaks), separable lean only, cooked, braised",,4.27,9.02,3.87
384,168262,sr_legacy_food,"Pork, fresh, shoulder, blade, boston (steaks), separable lean only, cooked, broiled",,4.27,9.02,3.87
385,168264,sr_legacy_food,"Pork, fresh, variety meats and by-products, brain, raw",,4.27,9.02,3.87
386,168265,sr_legacy_food,"Pork, fresh, variety meats and by-products, brain, cooked, braised",,4.27,9.02,3.87
387,168266,sr_legacy_food,"Pork, fresh, variety meats and by-products, chitterlings, raw",,4.27,9.02,3.87
388,168267,sr_legacy_food,"Pork, fresh, variety meats and by-products, heart, raw",,4.27,9.02,3.87
389,168268,sr_legacy_food,"Pork, fresh, variety meats and by-products, heart, cooked, braised",,4.27,9.02,3.87
390,168269,sr_legacy_food,"Pork, fresh, variety meats and by-products, jowl, raw",,4.27,9.02,3.87
391,168270,sr_legacy_food,"Pork, fresh, variety meats and by-products, kidneys, raw",,4.27,9.02,3.87
392,168271,sr_legacy_food,"Pork, fresh, variety meats and by-products, lungs, cooked, braised",,4.27,9.02,3.87
393,168272,sr_legacy_food,"Pork, fresh, variety meats and by-products, mechanically separated, raw",,4.27,9.02,3.87
394,168273,sr_legacy_food,"Pork, fresh, variety meats and by-products, pancreas, raw",,4.27,9.02,3.87
395,168274,sr_legacy_food,"Pork, fresh, variety meats and by-products, pancreas, cooked, braised",,4.27,9.02,3.87
396,168275,sr_legacy_food,"Pork, fresh, variety meats and by-products, tongue, raw",,4.27,9.02,4.11
397,168276,sr_legacy_food,"Pork, fresh, variety meats and by-products, tongue, cooked, braised",,4.27,9.02,4.11
398,168277,sr_legacy_food,"Pork, cured, bacon, unprepared",,4.27,9.02,3.87
399,168278,sr_legacy_food,"Pork, cured, breakfast strips, raw or unheated",,4.27,9.02,3.87
400,168279,sr_legacy_food,"Pork, cured, ham, extra lean (approximately 4% fat), canned, unheated",,4.27,9.02,3.87
401,168280,sr_legacy_food,"Pork, cured, ham, extra lean (approximately 4% fat), canned, roasted",,4.27,9.02,3.87
402,168281,sr_legacy_food,"Pork, cured, ham, regular (approximately 13% fat), canned, roasted",,4.27,9.02,3.87
403,168282,sr_legacy_food,"Pork, cured, ham, center slice, country-style, separable lean only, raw",,4.27,9.02,3.87
404,168283,sr_legacy_food,"Pork, cured, ham, center slice, separable lean and fat, unheated",,4.27,9.02,3.87
405,168284,sr_legacy_food,"Pork, cured, ham, whole, separable lean only, roasted",,4.27,9.02,3.87
406,168287,sr_legacy_food,"Pork, cured, salt pork, raw",,4.27,9.02,3.87
407,168288,sr_legacy_food,"Pork, cured, shoulder, blade roll, separable lean and fat, unheated",,4.27,9.02,3.87
408,168289,sr_legacy_food,"Pork, cured, shoulder, blade roll, separable lean and fat, roasted",,4.27,9.02,3.87
409,168290,sr_legacy_food,"Pork, fresh, variety meats and by-products, feet, cooked, simmered",,4.27,9.02,3.87
410,168291,sr_legacy_food,"Pork, fresh, variety meats and by-products, tail, raw",,4.27,9.02,3.87
411,168292,sr_legacy_food,"Pork, fresh, loin, center loin (chops), bone-in, separable lean and fat, cooked, pan-fried",,4.27,9.02,3.87
412,168293,sr_legacy_food,"Pork, fresh, loin, center rib (chops), bone-in, separable lean and fat, cooked, pan-fried",,4.27,9.02,3.87
413,168294,sr_legacy_food,"Pork, fresh, loin, top loin (chops), boneless, separable lean only, cooked, pan-fried",,4.27,9.02,3.87
414,168295,sr_legacy_food,"Pork, cured, ham, boneless, extra lean and regular, unheated",,4.27,9.02,3.87
415,168296,sr_legacy_food,"Pork, cured, ham, boneless, extra lean and regular, roasted",,4.27,9.02,3.87
416,168297,sr_legacy_food,"Pork, fresh, composite of trimmed retail cuts (leg, loin, shoulder, and spareribs), separable lean and fat, cooked",,4.27,9.02,3.87
417,168299,sr_legacy_food,"Pork, fresh, backribs, separable lean and fat, raw",,4.27,9.02,3.87
418,168300,sr_legacy_food,"Pork, fresh, backribs, separable lean and fat, cooked, roasted",,4.27,9.02,3.87
419,168301,sr_legacy_food,"Pork, fresh, loin, center rib (roasts), boneless, separable lean and fat, cooked, roasted",,4.27,9.02,3.87
420,168302,sr_legacy_food,"Pork, fresh, loin, center rib (chops or roasts), boneless, separable lean only, raw",,4.27,9.02,3.87
421,168303,sr_legacy_food,"Pork, fresh, loin, center rib (chops), boneless, separable lean only, cooked, braised",,4.27,9.02,3.87
422,168304,sr_legacy_food,"Pork, fresh, loin, center rib (chops), boneless, separable lean only, cooked, broiled",,4.27,9.02,3.87
423,168305,sr_legacy_food,"Pork, fresh, loin, country-style ribs, separable lean only, raw",,4.27,9.02,3.87
424,168306,sr_legacy_food,"Pork, fresh, loin, country-style ribs, separable lean only, cooked, braised",,4.27,9.02,3.87
425,168307,sr_legacy_food,"Pork, fresh, loin, country-style ribs, separable lean only, bone-in, cooked, roasted",,4.27,9.02,3.87
426,168308,sr_legacy_food,"Pork, fresh, loin, sirloin (chops or roasts), boneless, separable lean and fat, raw",,4.27,9.02,3.87
427,168309,sr_legacy_food,"Pork, fresh, loin, sirloin (chops), boneless, separable lean only, cooked, braised",,4.27,9.02,3.87
428,168310,sr_legacy_food,"Pork, fresh, loin, sirloin (chops), boneless, separable lean only, cooked, broiled",,4.27,9.02,3.87
429,168311,sr_legacy_food,"Pork, fresh, loin, sirloin (roasts), boneless, separable lean only, cooked, roasted",,4.27,9.02,3.87
430,168312,sr_legacy_food,"Pork, fresh, loin, tenderloin, separable lean and fat, raw",,4.27,9.02,3.87
431,168313,sr_legacy_food,"Pork, fresh, loin, tenderloin, separable lean only, cooked, broiled",,4.27,9.02,3.87
432,168314,sr_legacy_food,"Pork, fresh, loin, top loin (roasts), boneless, separable lean and fat, raw",,4.27,9.02,3.87
433,168315,sr_legacy_food,"Pork, fresh, loin, top loin (roasts), boneless, separable lean only, raw",,4.27,9.02,3.87
434,168316,sr_legacy_food,"Pork, fresh, composite of trimmed retail cuts (loin and shoulder blade), separable lean and fat, raw",,4.27,9.02,3.87
435,168317,sr_legacy_food,"HORMEL ALWAYS TENDER, Pork Tenderloin, Peppercorn-Flavored",,4.0,9.0,4.0
436,168318,sr_legacy_food,"HORMEL ALWAYS TENDER, Pork Loin Filets, Lemon Garlic-Flavored",,4.0,9.0,4.0
437,168319,sr_legacy_food,"HORMEL ALWAYS TENDER, Center Cut Chops, Fresh Pork",,4.0,9.0,4.0
438,168320,sr_legacy_food,"HORMEL ALWAYS TENDER, Boneless Pork Loin, Fresh Pork",,4.0,9.0,4.0
439,168321,sr_legacy_food,"Pork, cured, bacon, cooked, microwaved",,4.27,9.02,3.87
440,168322,sr_legacy_food,"Pork, cured, bacon, pre-sliced, cooked, pan-fried",,4.27,9.02,3.87
441,168323,sr_legacy_food,"Pork, fresh, variety meats and by-products, stomach, cooked, simmered",,4.27,9.02,3.87
442,168324,sr_legacy_food,"Pork, bacon, rendered fat, cooked",,4.27,9.02,3.87
443,168357,sr_legacy_food,"Pork, cured, ham, shank, bone-in, separable lean and fat, heated, roasted",,4.27,9.02,3.87
444,168361,sr_legacy_food,"Pork, fresh, enhanced, loin, tenderloin, separable lean only, raw",,4.27,9.02,3.87
445,168362,sr_legacy_food,"Pork, fresh, shoulder, (Boston butt), blade (steaks), separable lean only, with added solution cooked, braised",,4.27,9.02,3.87
446,168368,sr_legacy_food,"Pork, loin, leg cap steak, boneless, separable lean and fat, cooked, broiled",,4.27,9.02,3.87
447,168369,sr_legacy_food,"Pork, Shoulder petite tender, boneless, separable lean and fat, raw",,4.27,9.02,3.87
448,168370,sr_legacy_food,"Pork, Leg sirloin tip roast, boneless, separable lean and fat, cooked, braised",,4.27,9.02,3.87
449,168371,sr_legacy_food,"Pork, Leg sirloin tip roast, boneless, separable lean and fat, raw",,4.27,9.02,3.87
450,168384,sr_legacy_food,"Alfalfa seeds, sprouted, raw",,2.44,8.37,3.57
451,168385,sr_legacy_food,"Amaranth leaves, raw",,2.44,8.37,3.57
452,168386,sr_legacy_food,"Artichokes, (globe or french), cooked, boiled, drained, without salt",,2.44,8.37,3.57
